userID_a,userID_b,pair_type,degree_a,degree_b,n_artists_a,n_artists_b,jaccard,cosine
16,790,friend,24,13,50,50,0.020408162847161293,0.052981652319431305
16,815,friend,24,65,50,50,0.010101010091602802,0.019293101504445076
16,1226,friend,24,26,50,50,0.030927835032343864,0.06340065598487854
16,1263,friend,24,59,50,50,0.05263157933950424,0.1099051833152771
16,1503,friend,24,95,50,50,0.010101010091602802,0.028830690309405327
16,1567,friend,24,43,50,50,0.05263157933950424,0.10118009150028229
16,1568,friend,24,85,50,50,0.030927835032343864,0.0795392245054245
16,1632,friend,24,46,50,50,0.030927835032343864,0.07738402485847473
16,1665,friend,24,13,50,37,0.0,0.0
16,1706,friend,24,31,50,50,0.010101010091602802,0.02430381253361702
16,1833,friend,24,12,50,50,0.020408162847161293,0.056105416268110275
16,1895,friend,24,90,50,50,0.010101010091602802,0.02994140423834324
16,1937,friend,24,8,50,50,0.010101010091602802,0.018160808831453323
16,2000,friend,24,28,50,50,0.020408162847161293,0.042166415601968765
16,2068,friend,24,80,50,50,0.06382978707551956,0.13289867341518402
17,330,friend,7,10,50,50,0.23456789553165436,0.42801591753959656
17,339,friend,7,73,50,50,0.2195121943950653,0.3921457529067993
17,593,friend,7,57,50,50,0.14942528307437897,0.29696333408355713
17,632,friend,7,45,50,50,0.20481927692890167,0.37008345127105713
17,1071,friend,7,45,50,50,0.1764705926179886,0.3354790210723877
17,1661,friend,7,5,50,50,0.190476194024086,0.3669273257255554
17,1917,friend,7,20,50,50,0.07526881992816925,0.17440494894981384
18,298,friend,10,79,50,50,0.020408162847161293,0.05587928742170334
18,308,friend,10,19,50,50,0.08695652335882187,0.16743706166744232
18,401,friend,10,5,50,50,0.0416666679084301,0.07390870153903961
18,475,friend,10,12,50,50,0.05263157933950424,0.10523918271064758
18,675,friend,10,30,50,50,0.0,0.0
18,1183,friend,10,14,50,50,0.0,0.0
18,1302,friend,10,5,50,50,0.06382978707551956,0.12735362350940704
18,1424,friend,10,8,50,50,0.07526881992816925,0.14622056484222412
18,1458,friend,10,13,50,50,0.010101010091602802,0.017360210418701172
18,1465,friend,10,12,50,50,0.020408162847161293,0.034918613731861115
20,1281,friend,2,110,50,50,0.010101010091602802,0.018191948533058167
20,1891,friend,2,3,50,50,0.020408162847161293,0.0524078905582428
21,207,friend,9,44,50,50,0.0416666679084301,0.0779968649148941
21,1023,friend,9,91,50,50,0.2195121943950653,0.4188058376312256
21,1233,friend,9,17,50,50,0.14942528307437897,0.32290759682655334
21,1305,friend,9,29,50,50,0.26582279801368713,0.46161237359046936
21,1515,friend,9,50,50,50,0.05263157933950424,0.09492655843496323
21,1568,friend,9,85,50,50,0.12359550595283508,0.2571690082550049
21,1646,friend,9,39,50,50,0.1111111119389534,0.20861251652240753
21,1811,friend,9,41,50,50,0.14942528307437897,0.277137815952301
21,1993,friend,9,21,50,50,0.010101010091602802,0.017068564891815186
22,59,friend,15,47,50,50,0.0,0.0
22,80,friend,15,13,50,50,0.1111111119389534,0.25671467185020447
22,170,friend,15,11,50,50,0.06382978707551956,0.12175309658050537
22,198,friend,15,56,50,50,0.1111111119389534,0.21350592374801636
22,349,friend,15,24,50,50,0.010101010091602802,0.019861163571476936
22,395,friend,15,3,50,50,0.07526881992816925,0.14755821228027344
22,655,friend,15,40,50,50,0.0,0.0
22,831,friend,15,106,50,50,0.0,0.0
22,903,friend,15,7,50,50,0.12359550595283508,0.26620325446128845
22,1249,friend,15,51,50,50,0.0,0.0
22,1362,friend,15,11,50,50,0.020408162847161293,0.057548630982637405
22,1543,friend,15,119,50,27,0.0,0.0
22,1589,friend,15,8,50,50,0.07526881992816925,0.1412193328142166
22,1865,friend,15,13,50,50,0.0,0.0
22,2000,friend,15,28,50,50,0.0,0.0
23,107,friend,2,24,50,50,0.020408162847161293,0.0417875200510025
23,1258,friend,2,86,50,50,0.08695652335882187,0.16851216554641724
24,136,friend,26,52,50,50,0.14942528307437897,0.28070366382598877
24,150,friend,26,48,50,50,0.12359550595283508,0.22748424112796783
24,231,friend,26,38,50,50,0.08695652335882187,0.19224706292152405
24,329,friend,26,42,50,50,0.20481927692890167,0.3678140640258789
24,361,friend,26,25,50,50,0.14942528307437897,0.279173880815506
24,390,friend,26,88,50,50,0.12359550595283508,0.25789111852645874
24,417,friend,26,23,50,50,0.1764705926179886,0.32369503378868103
24,419,friend,26,62,50,50,0.07526881992816925,0.13608591258525848
24,435,friend,26,8,50,50,0.0,0.0
24,502,friend,26,16,50,50,0.14942528307437897,0.26736167073249817
24,675,friend,26,30,50,50,0.1627907007932663,0.3051544427871704
24,732,friend,26,45,50,50,0.1111111119389534,0.2329944521188736
24,804,friend,26,25,50,50,0.08695652335882187,0.16244454681873322
24,831,friend,26,106,50,50,0.030927835032343864,0.06306208670139313
24,898,friend,26,11,50,50,0.1764705926179886,0.3337659239768982
24,1017,friend,26,51,50,50,0.13636364042758942,0.24722495675086975
24,1027,friend,26,53,50,50,0.12359550595283508,0.2528015971183777
24,1033,friend,26,46,50,50,0.1764705926179886,0.3290673792362213
24,1102,friend,26,77,50,50,0.12359550595283508,0.23765113949775696
24,1184,friend,26,54,50,50,0.14942528307437897,0.3170297145843506
24,1233,friend,26,17,50,50,0.09890110045671463,0.22172734141349792
24,1308,friend,26,56,50,50,0.190476194024086,0.35361286997795105
24,1590,friend,26,21,50,50,0.1627907007932663,0.3340319097042084
24,1722,friend,26,25,50,50,0.12359550595283508,0.26379895210266113
24,1869,friend,26,72,50,50,0.09890110045671463,0.22119197249412537
24,1973,friend,26,53,50,50,0.20481927692890167,0.3490036725997925
25,236,friend,18,81,50,50,0.1111111119389534,0.2139306515455246
25,310,friend,18,69,50,50,0.1627907007932663,0.2937987148761749
25,390,friend,18,88,50,50,0.2195121943950653,0.3786698579788208
25,463,friend,18,16,50,50,0.020408162847161293,0.06536529958248138
25,636,friend,18,60,50,50,0.1764705926179886,0.31715887784957886
25,726,friend,18,32,50,50,0.030927835032343864,0.04757842794060707
25,852,friend,18,63,50,50,0.23456789553165436,0.4234098494052887
25,1027,friend,18,53,50,50,0.1764705926179886,0.3165276050567627
25,1113,friend,18,41,50,50,0.1111111119389534,0.20380210876464844
25,1222,friend,18,11,50,50,0.190476194024086,0.36057236790657043
25,1308,friend,18,56,50,50,0.26582279801368713,0.4496409296989441
25,1466,friend,18,16,50,50,0.23456789553165436,0.4123033583164215
25,1552,friend,18,7,50,12,0.050847455859184265,0.16508442163467407
25,1647,friend,18,3,50,50,0.14942528307437897,0.2829466164112091
25,1662,friend,18,57,50,50,0.0416666679084301,0.08202338963747025
25,2020,friend,18,53,50,50,0.05263157933950424,0.11294339597225189
25,2056,friend,18,8,50,50,0.0416666679084301,0.07883618026971817
26,212,friend,5,38,50,50,0.13636364042758942,0.2510443925857544
26,1094,friend,5,10,50,50,0.010101010091602802,0.04670194163918495
26,1642,friend,5,33,50,50,0.010101010091602802,0.02406701259315014
26,1986,friend,5,13,50,50,0.13636364042758942,0.2614099383354187
26,2041,friend,5,8,50,50,0.010101010091602802,0.03406815230846405
27,758,friend,4,19,50,50,0.030927835032343864,0.0742756724357605
27,831,friend,4,106,50,50,0.020408162847161293,0.040098004043102264
27,1956,friend,4,35,50,50,0.030927835032343864,0.061041198670864105
27,2036,friend,4,33,50,50,0.0,0.0
28,2025,friend,1,16,50,50,0.07526881992816925,0.14308351278305054
29,946,friend,1,19,50,50,0.09890110045671463,0.22855769097805023
30,133,friend,17,51,50,50,0.14942528307437897,0.2929406762123108
30,136,friend,17,52,50,50,0.1764705926179886,0.3037286102771759
30,229,friend,17,24,50,50,0.08695652335882187,0.17815284430980682
30,390,friend,17,88,50,50,0.12359550595283508,0.25409117341041565
30,487,friend,17,6,50,50,0.12359550595283508,0.2727581262588501
30,501,friend,17,26,50,50,0.14942528307437897,0.29535695910453796
30,638,friend,17,35,50,50,0.190476194024086,0.35265591740608215
30,751,friend,17,15,50,50,0.05263157933950424,0.12309619784355164
30,1130,friend,17,57,50,50,0.06382978707551956,0.13092869520187378
30,1132,friend,17,75,50,50,0.23456789553165436,0.4275006055831909
30,1263,friend,17,59,50,50,0.1111111119389534,0.22940713167190552
30,1283,friend,17,57,50,50,0.25,0.43162545561790466
30,1455,friend,17,27,50,50,0.190476194024086,0.3610346019268036
30,1503,friend,17,95,50,50,0.05263157933950424,0.10443755239248276
30,1590,friend,17,21,50,50,0.05263157933950424,0.13113003969192505
30,1614,friend,17,21,50,50,0.020408162847161293,0.03853753209114075
30,2020,friend,17,53,50,50,0.09890110045671463,0.2170645296573639
31,62,friend,28,18,50,50,0.0416666679084301,0.12029316276311874
31,99,friend,28,39,50,50,0.07526881992816925,0.17309144139289856
31,210,friend,28,31,50,50,0.1111111119389534,0.2677766978740692
31,211,friend,28,41,50,50,0.06382978707551956,0.1713435798883438
31,218,friend,28,6,50,50,0.0416666679084301,0.13532167673110962
31,306,friend,28,25,50,50,0.1111111119389534,0.2436719834804535
31,371,friend,28,28,50,50,0.0416666679084301,0.1034436970949173
31,396,friend,28,19,50,50,0.07526881992816925,0.16860118508338928
31,474,friend,28,11,50,50,0.030927835032343864,0.11541333049535751
31,499,friend,28,51,50,50,0.0416666679084301,0.13393110036849976
31,520,friend,28,25,50,50,0.08695652335882187,0.21847231686115265
31,534,friend,28,56,50,50,0.05263157933950424,0.15441471338272095
31,575,friend,28,26,50,50,0.07526881992816925,0.17419247329235077
31,658,friend,28,11,50,50,0.05263157933950424,0.1372787356376648
31,762,friend,28,17,50,50,0.09890110045671463,0.2104814052581787
31,859,friend,28,63,50,50,0.05263157933950424,0.14930006861686707
31,954,friend,28,10,50,50,0.1627907007932663,0.3389943838119507
31,1081,friend,28,4,50,50,0.010101010091602802,0.021148469299077988
31,1163,friend,28,17,50,50,0.1111111119389534,0.23500289022922516
31,1164,friend,28,52,50,50,0.0416666679084301,0.12684142589569092
31,1173,friend,28,30,50,50,0.07526881992816925,0.17630340158939362
31,1213,friend,28,68,50,50,0.08695652335882187,0.1789141446352005
31,1255,friend,28,30,50,50,0.05263157933950424,0.12982451915740967
31,1343,friend,28,71,50,50,0.05263157933950424,0.1324881911277771
31,1514,friend,28,27,50,50,0.1111111119389534,0.234940305352211
31,1653,friend,28,34,50,50,0.1627907007932663,0.289585679769516
31,1835,friend,28,23,50,50,0.08695652335882187,0.23166052997112274
31,2097,friend,28,6,50,50,0.05263157933950424,0.12779445946216583
32,889,friend,5,13,50,50,0.06382978707551956,0.1343996226787567
32,1258,friend,5,86,50,50,0.08695652335882187,0.1742914319038391
32,1474,friend,5,3,50,50,0.030927835032343864,0.06597374379634857
32,1486,friend,5,4,50,50,0.20481927692890167,0.39030900597572327
32,1905,friend,5,23,50,50,0.08695652335882187,0.20395182073116302
33,282,friend,7,1,50,50,0.08695652335882187,0.17595908045768738
33,457,friend,7,4,50,50,0.030927835032343864,0.07088468968868256
33,496,friend,7,5,50,50,0.06382978707551956,0.1357344090938568
33,750,friend,7,5,50,50,0.07526881992816925,0.14874358475208282
33,845,friend,7,3,50,28,0.02631578966975212,0.057396214455366135
33,1231,friend,7,3,50,50,0.0416666679084301,0.09304109960794449
33,1779,friend,7,3,50,50,0.030927835032343864,0.05389205738902092
34,1498,friend,1,17,50,50,0.07526881992816925,0.15380489826202393
35,972,friend,1,8,15,50,0.015625,0.02819095551967621
36,525,friend,3,5,50,50,0.29870128631591797,0.49275776743888855
36,747,friend,3,5,50,50,0.12359550595283508,0.23039181530475616
36,949,friend,3,15,50,50,0.08695652335882187,0.17251768708229065
37,59,friend,7,47,50,50,0.05263157933950424,0.1063149943947792
37,122,friend,7,19,50,50,0.020408162847161293,0.040943559259176254
37,142,friend,7,49,50,50,0.030927835032343864,0.060862116515636444
37,1249,friend,7,51,50,50,0.05263157933950424,0.10797175019979477
37,1660,friend,7,38,50,50,0.030927835032343864,0.06737073510885239
37,1662,friend,7,57,50,50,0.020408162847161293,0.04266232252120972
37,1879,friend,7,47,50,50,0.030927835032343864,0.06217705458402634
38,383,friend,1,25,49,50,0.13793103396892548,0.3364260196685791
39,78,friend,4,81,50,50,0.010101010091602802,0.019779721274971962
39,1125,friend,4,23,50,50,0.020408162847161293,0.044747497886419296
39,1543,friend,4,119,50,27,0.01315789483487606,0.022947827354073524
39,2003,friend,4,24,50,50,0.0,0.0
40,78,friend,11,81,50,50,0.0,0.0
40,135,friend,11,8,50,50,0.020408162847161293,0.049573615193367004
40,142,friend,11,49,50,50,0.0,0.0
40,161,friend,11,10,50,50,0.010101010091602802,0.023809200152754784
40,325,friend,11,11,50,50,0.06382978707551956,0.12135296314954758
40,1089,friend,11,17,50,50,0.06382978707551956,0.13405263423919678
40,1393,friend,11,30,50,50,0.05263157933950424,0.106075718998909
40,1543,friend,11,119,50,27,0.0,0.0
40,1841,friend,11,15,50,50,0.0416666679084301,0.0954652801156044
40,2003,friend,11,24,50,50,0.020408162847161293,0.03841906040906906
40,2055,friend,11,15,50,50,0.020408162847161293,0.03869851678609848
41,84,friend,2,4,50,50,0.1111111119389534,0.22326569259166718
41,107,friend,2,24,50,50,0.09890110045671463,0.1843108832836151
42,545,friend,2,76,50,50,0.1764705926179886,0.3066035509109497
42,1778,friend,2,1,50,50,0.13636364042758942,0.2888232171535492
43,143,friend,26,66,50,50,0.010101010091602802,0.02095707878470421
43,172,friend,26,13,50,50,0.13636364042758942,0.24687588214874268
43,179,friend,26,97,50,50,0.07526881992816925,0.1429121345281601
43,193,friend,26,15,50,50,0.08695652335882187,0.19191567599773407
43,260,friend,26,30,50,50,0.010101010091602802,0.024904416874051094
43,310,friend,26,69,50,50,0.05263157933950424,0.10356441885232925
43,419,friend,26,62,50,50,0.05263157933950424,0.08829540759325027
43,463,friend,26,16,50,50,0.020408162847161293,0.03799332678318024
43,481,friend,26,65,50,50,0.07526881992816925,0.14975346624851227
43,615,friend,26,1,50,1,0.0,0.0
43,637,friend,26,12,50,50,0.0,0.0
43,658,friend,26,11,50,50,0.08695652335882187,0.17012083530426025
43,691,friend,26,80,50,50,0.07526881992816925,0.14458194375038147
43,743,friend,26,38,50,50,0.020408162847161293,0.04048914089798927
43,757,friend,26,32,50,50,0.08695652335882187,0.14780108630657196
43,859,friend,26,63,50,50,0.06382978707551956,0.13307946920394897
43,1013,friend,26,13,50,1,0.0,0.0
43,1076,friend,26,10,50,50,0.010101010091602802,0.017799541354179382
43,1084,friend,26,6,50,50,0.14942528307437897,0.2900475859642029
43,1167,friend,26,28,50,50,0.010101010091602802,0.03178257867693901
43,1410,friend,26,19,50,50,0.05263157933950424,0.09296819567680359
43,1469,friend,26,9,50,50,0.1764705926179886,0.3349337577819824
43,1491,friend,26,29,50,50,0.12359550595283508,0.2281825989484787
43,1503,friend,26,95,50,50,0.12359550595283508,0.22906287014484406
43,1785,friend,26,44,50,50,0.1111111119389534,0.21400679647922516
43,2006,friend,26,32,50,50,0.030927835032343864,0.08604879677295685
